,election_year,pc_name,pc_no,electors,male_electors,female_electors,votes_polled,male_voters,female_voters,votes_polled_percentage
6055,2019,Chikkodi,1,1574203,788040,786163,1217549,609500,608049,77.34
6056,2019,Chitradurga,18,1736643,869357,867286,1245950,623718,622232,71.74
6057,2019,Chittoor,25,1430405,716055,714350,1319472,660523,658949,92.24
6058,2019,Chittorgarh,21,1982095,992229,989866,1458760,730250,728510,73.6
6059,2019,Churu,3,1962475,982407,980068,1328422,665003,663419,67.69
6060,2019,Coimbatore,20,1909712,955994,953718,1250885,626188,624697,65.5
6061,2019,Cooch Behar,1,1687773,844893,842880,1524683,763250,761433,90.34
6062,2019,Cuddalore,26,1342320,671960,670360,1043202,522223,520979,77.72
6063,2019,Cuttack,14,1460895,731318,729577,1059490,530377,529113,72.52
6064,2019,Dadra And Nagar Haveli,1,196617,98426,98191,198983,99610,99373,101.2
6065,2019,Dahod,19,1542941,772390,770551,1063212,532240,530972,68.91
6066,2019,Dakshina Kanna,17,1698859,850442,848417,1345039,673321,671718,79.17
6067,2019,Daman And Diu,1,111827,55980,55847,87469,43787,43682,78.22
6068,2019,Damoh,7,1737702,869887,867815,1164226,582807,581419,67.0
6069,2019,Darbhanga,14,1644671,823316,821355,964996,483073,481923,58.67
6070,2019,Darjeeling,4,1519531,760671,758860,1267270,634390,632880,83.4
6071,2019,Dausa,11,1692217,847117,845100,1062834,532051,530783,62.81
6072,2019,Davanagere,13,1613781,807853,805928,1194586,598005,596581,74.02
6073,2019,Deoria,66,1751752,876920,874832,1015363,508287,507076,57.96
6074,2019,Dewas,21,1718488,860268,858220,1398946,700307,698639,81.41
6075,2019,Dhanbad,7,2050314,1026379,1023935,1252817,627155,625662,61.1
6076,2019,Dhar,25,1752846,877468,875378,1344132,672867,671265,76.68
6077,2019,Dharmapuri,10,1453257,727495,725762,1223205,612332,610873,84.17
6078,2019,Dharwad,11,1687290,844651,842639,1213505,607476,606029,71.92
6079,2019,Dhaurahra,29,1604211,803062,801149,1063840,532554,531286,66.32
6080,2019,Dhenkanal,9,1461182,731462,729720,1131522,566436,565086,77.44
6081,2019,Dhubri,4,1799561,900853,898708,1685005,843507,841498,93.63
6082,2019,Dhule,2,1787801,894966,892835,1085038,543166,541872,60.69
6083,2019,Diamond Harbou,21,1873955,938095,935860,1409002,705341,703661,75.19
6084,2019,Dibrugarh,13,1265748,633629,632119,1015748,508480,507268,80.25
6085,2019,Dindigul,22,1518633,760222,758411,1160046,580715,579331,76.39
6086,2019,Dindori,20,1651955,826962,824993,1137631,569494,568137,68.87
6087,2019,Domariyaganj,60,1894047,948153,945894,985269,493222,492047,52.02
6088,2019,Dum Dum,16,1699710,850868,848842,1204660,603048,601612,70.87
6089,2019,Dumka,2,1349843,675726,674117,1025968,513596,512372,76.01
6090,2019,Durg,7,1878677,940458,938219,1391996,696828,695168,74.09
6091,2019,East Delhi,3,1829578,915880,913698,1257821,629660,628161,68.75
6092,2019,Eluru,10,1418277,709984,708293,1327923,664753,663170,93.63
6093,2019,Ernakulam,12,1190575,595997,594578,967203,484178,483025,81.24
6094,2019,Erode,17,1427534,714618,712916,1067863,534568,533295,74.8
6095,2019,Etah,22,1587949,794921,793028,999607,500399,499208,62.95
6096,2019,Etawah,41,1714935,858490,856445,1027815,514520,513295,59.93
6097,2019,Faizabad,54,1783699,892913,890786,1087121,544209,542912,60.95
6098,2019,Faridabad,10,1926323,964310,962013,1327295,664439,662856,68.9
6099,2019,Faridkot,9,1515062,758434,756628,974947,488055,486892,64.35
6100,2019,Farrukhabad,40,1661488,831734,829754,1002953,502074,500879,60.36
6101,2019,Fatehgarh Sahi,8,1470008,735880,734128,985948,493562,492386,67.07
6102,2019,Fatehpur,49,1783535,892831,890704,1043655,522450,521205,58.52
6103,2019,Fatehpur Sikri,19,1660405,831192,829213,1037151,519194,517957,62.46
6104,2019,Ferozpur,10,1587296,794594,792702,1172033,586715,585318,73.84
6105,2019,Firozabad,20,1698385,850205,848180,1075866,538574,537292,63.35
6106,2019,Gadchiroli-Chi,12,1522662,762239,760423,1142698,572030,570668,75.05
6107,2019,Gandhinagar,6,1874564,938399,936165,1284090,642810,641280,68.5
6108,2019,Ganganagar,1,1901409,951838,949571,1451765,726748,725017,76.35
6109,2019,Garhwal,2,1295238,648391,646847,742784,371835,370949,57.35
6110,2019,Gauhati,7,1930145,966223,963922,1763757,882930,880827,91.38
6111,2019,Gautam Buddh N,13,2107718,1055115,1052603,1392952,697306,695646,66.09
6112,2019,Gaya,38,1698772,850399,848373,957248,479195,478053,56.35
6113,2019,Ghatal,32,1931027,966665,964362,1488818,745297,743521,77.1
6114,2019,Ghaziabad,12,2573715,1288392,1285323,1524456,763137,761319,59.23
6115,2019,Ghazipur,75,1832844,917515,915329,1105627,553473,552154,60.32
6116,2019,Ghosi,70,1945291,973805,971486,1140781,571071,569710,58.64
6117,2019,Giridih,6,1625806,813872,811934,1106918,554119,552799,68.08
6118,2019,Godda,3,1683948,842978,840970,1194036,597730,596306,70.91
6119,2019,Gonda,59,1744625,873353,871272,923816,462459,461357,52.95
6120,2019,Gopalganj,17,1832200,917192,915008,1024876,513049,511827,55.94
6121,2019,Gorakhpur,64,1960935,981636,979299,1184635,593024,591611,60.41
6122,2019,Gulbarga,5,1920070,961180,958890,1189361,595390,593971,61.94
6123,2019,Guna,4,1631451,816698,814753,1178423,589914,588509,72.23
6124,2019,Guntur,13,1486993,744383,742610,1351474,676543,674931,90.89
6125,2019,Gurdaspur,1,1535937,768884,767053,1103887,552602,551285,71.87
6126,2019,Gurgaon,9,1990711,996542,994169,1446509,724117,722392,72.66
6127,2019,Gwalior,3,1938511,970411,968100,1196096,598761,597335,61.7
6128,2019,Hajipur,21,1810137,906148,903989,1006817,504009,502808,55.62
6129,2019,Hamirpur,47,1715940,858993,856947,1089778,545539,544239,63.51
6130,2019,Hamirpur,3,1247699,624593,623106,988765,494972,493793,79.25
6131,2019,Hardoi,31,1775274,888695,886579,1057558,529409,528149,59.57
6132,2019,Hardwar,5,1785889,894009,891880,1271030,636273,634757,71.17
6133,2019,Hassan,16,1630952,816448,814504,1277552,639538,638014,78.33
6134,2019,Hathras,16,1799499,900822,898677,1150294,575833,574461,63.92
6135,2019,Hatkanangle,48,1693449,847734,845715,1252211,626852,625359,73.94
6136,2019,Haveri,10,1680025,841014,839011,1266679,634095,632584,75.4
6137,2019,Hazaribagh,14,1518831,760321,758510,1080929,541109,539820,71.17
6138,2019,Hindupur,20,1434282,717996,716286,1338514,670055,668459,93.32
6139,2019,Hingoli,15,1659433,830706,828727,1157516,579448,578068,69.75
6140,2019,Hisar,4,1558281,780069,778212,1179869,590638,589231,75.72
6141,2019,Hooghly,28,1373449,687543,685906,1457842,729790,728052,106.14
6142,2019,Hoshangabad,17,1650087,826027,824060,1265869,633689,632180,76.72
6143,2019,Hoshiarpur,5,1548898,775372,773526,990791,495986,494805,63.97
6144,2019,Howrah,25,1796175,899158,897017,1222293,611875,610418,68.05
6145,2019,Hyderabad,9,1927685,964992,962693,877872,439459,438413,45.54
6146,2019,Idukki,13,1160824,581104,579720,919297,460197,459100,79.19
6147,2019,Indore,26,2235342,1119004,1116338,1629108,815525,813583,72.88
6148,2019,Inner Manipur,1,855359,428189,427170,759301,380103,379198,88.77
6149,2019,Jabalpur,13,1767369,884738,882631,1263573,632540,631033,71.49
6150,2019,Jadavpur,22,1990328,996350,993978,1436894,719304,717590,72.19
6151,2019,Jagatsinghpur,16,1584635,793262,791373,1229190,615328,613862,77.57
6152,2019,Jahanabad,36,1573907,787892,786015,822065,411523,410542,52.23
6153,2019,Jaipur,7,2043881,1023159,1020722,1456404,729070,727334,71.26
6154,2019,Jaipur Rural,6,1897332,949797,947535,1276693,639108,637585,67.29
6155,2019,Jajpur,8,1413322,707504,705818,1092084,546693,545391,77.27
6156,2019,Jalandhar,4,1574968,788423,786545,1018998,510106,508892,64.7
6157,2019,Jalaun,45,1470521,736137,734384,1129955,565651,564304,76.84
6158,2019,Jalgaon,3,1845368,923784,921584,1088277,544787,543490,58.97
6159,2019,Jalna,18,1765712,883909,881803,1208139,604790,603349,68.42
6160,2019,Jalore,18,1600603,801256,799347,1361619,681621,679998,85.07
6161,2019,Jalpaiguri,3,1618231,810080,808151,1500922,751356,749566,92.75
6162,2019,Jammu,6,1848155,925179,922976,1478795,740279,738516,80.01
6163,2019,Jamnagar,12,1615693,808810,806883,1010965,506085,504880,62.57
6164,2019,Jamshedpur,9,1658549,830263,828286,1144226,572795,571431,68.99
6165,2019,Jamui,40,1709356,855697,853659,949137,475134,474003,55.53
6166,2019,Jangipur,9,1713293,857668,855625,1304504,653030,651474,76.14
6167,2019,Janjgir-Champa,3,1850601,926404,924197,1247650,624569,623081,67.42
6168,2019,Jaunpur,73,1759456,880777,878679,1040652,520946,519706,59.15
6169,2019,Jhalawar-Baran,25,1863755,932989,930766,1369868,685751,684117,73.5
6170,2019,Jhanjharpur,7,1835089,918638,916451,1060562,530913,529649,57.79
6171,2019,Jhansi,46,2385972,1194408,1191564,1380890,691268,689622,57.88
6172,2019,Jhargram,33,1522363,762089,760274,1406214,703945,702269,92.37
6173,2019,Jhunjhunu,4,1869883,936056,933827,1198927,600178,598749,64.12
6174,2019,Jodhpur,16,1888942,945597,943345,1346243,673924,672319,71.27
6175,2019,Jorhat,12,1319952,660763,659189,1057965,529613,528352,80.15
6176,2019,Joynagar,19,1805964,904059,901905,1356102,678859,677243,75.09
6177,2019,Junagadh,13,1576209,789044,787165,1005224,503211,502013,63.77
6178,2019,Kachchh,1,1949895,976110,973785,1023198,512209,510989,52.47
6179,2019,Kadapa,21,1325963,663772,662191,1228242,614853,613389,92.63
6180,2019,Kairana,2,1599120,800513,798607,1124047,562694,561353,70.29
6181,2019,Kaiserganj,57,1779143,890632,888511,981400,491285,490115,55.16
6182,2019,Kakinada,6,1412538,707111,705427,1234655,618064,616591,87.41
6183,2019,Kalahandi,11,1563160,782512,780648,1228292,614878,613414,78.58
6184,2019,Kaliabor,11,1663513,832748,830765,1424687,713193,711494,85.64
6185,2019,Kallakurichi,14,1490339,746058,744281,1204375,602905,601470,80.81
6186,2019,Kalyan,24,1861577,931898,929679,890313,445687,444626,47.83
6187,2019,Kancheepuram,6,1601060,801484,799576,1237612,619544,618068,77.3
6188,2019,Kandhamal,13,1235291,618382,616909,941985,471554,470431,76.26
6189,2019,Kangra,1,1258601,630051,628550,1006989,504095,502894,80.01
6190,2019,Kanker,11,1531469,766647,764822,1159193,580288,578905,75.69
6191,2019,Kannauj,42,1827515,914847,912668,1140496,570928,569568,62.41
6192,2019,Kanniyakumari,39,1477243,739502,737741,1048377,524813,523564,70.97
6193,2019,Kannur,2,1201236,601334,599902,1053842,527549,526293,87.73
6194,2019,Kanpur,43,1936426,969367,967059,842994,422000,420994,43.53
6195,2019,Kanthi,31,1793513,897826,895687,1424247,712973,711274,79.41
6196,2019,Karakat,35,1759358,880728,878630,868798,434917,433881,49.38
6197,2019,Karauli-Dholpu,10,1782015,892070,889945,998044,499617,498427,56.01
6198,2019,Karimnagar,3,1544460,773151,771309,1147697,574533,573164,74.31
6199,2019,Karnal,5,1821231,911701,909530,1300722,651136,649586,71.42
6200,2019,Karur,23,1365804,683716,682088,1103165,552240,550925,80.77
6201,2019,Kasaragod,1,1305827,653692,652135,1100051,550681,549370,84.24
6202,2019,Katihar,11,1645713,823838,821875,1117734,559533,558201,67.92
6203,2019,Kaushambi,50,1743036,872557,870479,974438,487800,486638,55.9
6204,2019,Kendrapara,15,1658168,830072,828096,1236466,618970,617496,74.57
6205,2019,Keonjhar,4,1449996,725862,724134,1176292,588847,587445,81.12
6206,2019,Khadoor Sahib,3,1599081,800494,798587,1046032,523640,522392,65.41
6207,2019,Khagaria,25,1653928,827950,825978,966813,483983,482830,58.46
6208,2019,Khajuraho,8,1801044,901596,899448,1257783,629641,628142,69.84
6209,2019,Khammam,17,1441181,721450,719731,1139831,570595,569236,79.09
6210,2019,Khandwa,28,1849606,925906,923700,1468138,734944,733194,79.38
6211,2019,Khargone,27,1783776,892951,890825,1427607,714655,712952,80.03
6212,2019,Kheda,17,1697520,849772,847748,1098633,549971,548662,64.72
6213,2019,Kheri,28,1729085,865573,863512,1136660,569008,567652,65.74
6214,2019,Khunti,11,1165658,583524,582134,832377,416685,415692,71.41
6215,2019,Kishanganj,10,1652940,827455,825485,1101603,551458,550145,66.65
6216,2019,Kodarma,5,1765156,883630,881526,1209541,605492,604049,68.52
6217,2019,Kokrajhar,5,1510051,755926,754125,1479485,740624,738861,97.98
6218,2019,Kolar,28,1608229,805073,803156,1258551,630026,628525,78.26
6219,2019,Kolhapur,47,1805949,904051,901898,1330852,666219,664633,73.69
6220,2019,Kolkata Dakshi,23,1904710,953490,951220,1206645,604042,602603,63.35
6221,2019,Kolkata Uttar,24,1618835,810383,808452,950613,475873,474740,58.72
6222,2019,Kollam,18,1242521,622001,620520,968123,484639,483484,77.92
6223,2019,Koppal,8,1706900,854468,852432,1190347,595883,594464,69.74
6224,2019,Koraput,21,1385228,693440,691788,1080161,540724,539437,77.98
6225,2019,Korba,4,1340544,671071,669473,1137003,569179,567824,84.82
6226,2019,Kota,24,1900514,951390,949124,1367034,684332,682702,71.93
6227,2019,Kottayam,14,1168104,584748,583356,910339,455712,454627,77.93
6228,2019,Kozhikode,5,1245068,623276,621792,1076193,538738,537455,86.44
6229,2019,Krishnagiri,9,1482269,742018,740251,1161369,581377,579992,78.35
6230,2019,Krishnanagar,12,1774833,888475,886358,1366443,684036,682407,76.99
6231,2019,Kurnool,18,1354509,678062,676447,1183035,592223,590812,87.34
6232,2019,Kurukshetra,2,1579115,790499,788616,1230202,615834,614368,77.9
6233,2019,Kushi Nagar,65,1734356,868212,866144,1053117,527186,525931,60.72
6234,2019,Ladakh,4,166763,83481,83282,126426,63288,63138,75.81
6235,2019,Lakhimpur,14,1621466,811700,809766,1283589,642560,641029,79.16
6236,2019,Lakshadweep,1,49922,24991,24931,47009,23533,23476,94.16
6237,2019,Lalganj,68,1733044,867555,865489,960568,480857,479711,55.43
6238,2019,Latur,41,1802702,902426,900276,1176542,588972,587570,65.27
6239,2019,Lohardaga,12,1187646,594531,593115,817550,409262,408288,68.84
6240,2019,Lucknow,35,1939448,970880,968568,1116445,558888,557557,57.57
6241,2019,Ludhiana,7,1641976,821967,820009,1046955,524102,522853,63.76
6242,2019,Machhlishahr,74,1777073,889596,887477,1034925,518079,516846,58.24
6243,2019,Machilipatnam,11,1296361,648953,647408,1244570,623027,621543,96.0
6244,2019,Madha,43,1825200,913688,911512,1216319,608885,607434,66.64
6245,2019,Madhepura,13,1874003,938119,935884,1147274,574321,572953,61.22
6246,2019,Madhubani,6,1780846,891485,889361,963708,482428,481280,54.12
6247,2019,Madurai,32,1521452,761633,759819,1016026,508619,507407,66.78
6248,2019,Mahabubabad,16,1336286,668940,667346,983535,492354,491181,73.6
6249,2019,Maharajganj,19,1793406,897772,895634,972703,486931,485772,54.24
6250,2019,Maharajganj,63,1866715,934470,932245,1226916,614189,612727,65.73
6251,2019,Mahasamund,9,1613418,807671,805747,1222335,611896,610439,75.76
6252,2019,Mahbubnagar,11,1417629,709660,707969,984634,492904,491730,69.46
6253,2019,Mahesana,4,1607923,804920,803003,1081938,541614,540324,67.29
6254,2019,Mainpuri,21,1681508,841756,839752,976518,488841,487677,58.07
6255,2019,Malappuram,6,1306617,654087,652530,1034618,517926,516692,79.18
6256,2019,Maldaha Dakshi,8,1461017,731379,729638,1279202,640364,638838,87.56
6257,2019,Maldaha Uttar,7,1569035,785453,783582,1354706,678161,676545,86.34
6258,2019,Malkajgiri,7,2958564,1481046,1477518,1563063,782463,780600,52.83
6259,2019,Mandi,2,1150408,575890,574518,941371,471247,470124,81.83
6260,2019,Mandla,14,1901547,951907,949640,1517255,759532,757723,79.79
6261,2019,Mandsour,23,1714857,858451,856406,1370667,686151,684516,79.93
6262,2019,Mandya,20,1684216,843112,841104,1379210,690427,688783,81.89
6263,2019,Mangaldoi,8,1723812,862934,860878,1506107,753951,752156,87.37
6264,2019,Mathura,17,1748275,875180,873095,1102731,552023,550708,63.08
6265,2019,Mathurapur,20,1810407,906283,904124,1401953,701812,700141,77.44
6266,2019,Maval,33,2175681,1089137,1086544,1368872,685252,683620,62.92
6267,2019,Mavelikkara,16,1264914,633211,631703,971035,486096,484939,76.77
6268,2019,Mayiladuthurai,28,1466813,734281,732532,1097243,549276,547967,74.8
6269,2019,Mayurbhanj,5,1437970,719842,718128,1150357,575864,574493,80.0
6270,2019,Medak,6,1514728,758267,756461,1150223,575797,574426,75.94
6271,2019,Medinipur,34,1815330,908747,906583,1409815,705748,704067,77.66
6272,2019,Meerut,10,1817780,909974,907806,1216413,608932,607481,66.92
6273,2019,Mirzapur,79,1805890,904022,901868,1108965,555144,553821,61.41
6274,2019,Misrikh,32,1762049,882075,879974,1026668,513946,512722,58.27
6275,2019,Mizoram,1,725057,362961,362096,499621,250108,249513,68.91
6276,2019,Mohanlalganj,34,1915170,958727,956443,1269040,635277,633763,66.26
6277,2019,Moradabad,6,1886615,944432,942183,1282206,641867,640339,67.96
6278,2019,Morena,1,1739025,870549,868476,1137290,569323,567967,65.4
6279,2019,Mumbai North,26,1563706,782785,780921,989759,495470,494289,63.3
6280,2019,Mumbai North Central,29,1610246,806083,804163,901784,451430,450354,56.0
6281,2019,Mumbai North East,28,1527514,764668,762846,908993,455038,453955,59.51
6282,2019,Mumbai North West,27,1908991,955633,953358,941497,471310,470187,49.32
6283,2019,Mumbai South,31,1537955,769894,768061,801611,401283,400328,52.12
6284,2019,Mumbai South Central,30,1388390,695023,693367,797250,399100,398150,57.42
6285,2019,Munger,28,1870993,936612,934381,1036268,518752,517516,55.39
6286,2019,Murshidabad,11,1824697,913436,911261,1453755,727744,726011,79.67
6287,2019,Muzaffarnagar,3,1647368,824666,822702,1160071,580727,579344,70.42
6288,2019,Muzaffarpur,15,1710868,856454,854414,1058086,529674,528412,61.84
6289,2019,Mysore,21,1873063,937648,935415,1318041,659806,658235,70.37
6290,2019,Nabarangpur,12,1401704,701688,700016,1159700,580541,579159,82.74
6291,2019,Nagaland,1,1190285,595852,594433,1006357,503778,502579,84.55
6292,2019,Nagapattinam,29,1292695,647118,645577,1002208,501701,500507,77.53
6293,2019,Nagarkurnool,12,1501178,751484,749694,989847,495514,494333,65.94
6294,2019,Nagaur,14,1741967,872022,869945,1203124,602279,600845,69.07
6295,2019,Nagina,5,1538579,770207,768372,1009456,505330,504126,65.61
6296,2019,Nagpur,10,2060047,1031252,1028795,1186051,593733,592318,57.57
6297,2019,Nainital-Udham,4,1754749,878421,876328,1258570,630035,628535,71.72
6298,2019,Nalanda,29,1809760,905959,903801,1031286,516258,515028,56.98
6299,2019,Nalgonda,13,1501209,751499,749710,1175703,588552,587151,78.32
6300,2019,Namakkal,16,1383282,692466,690816,1133774,567563,566211,81.96
6301,2019,Nanded,16,1632971,817459,815512,1129350,565348,564002,69.16
6302,2019,Nandurbar,1,1796321,899231,897090,1281738,641633,640105,71.35
6303,2019,Nandyal,17,1402585,702129,700456,1299093,650321,648772,92.62
6304,2019,Narasaraopet,14,1545916,773880,772036,1437420,719567,717853,92.98
6305,2019,Narsapuram,9,1294966,648255,646711,1177738,589571,588167,90.95
6306,2019,Nashik,21,1764151,883127,881024,1121232,561284,559948,63.56
6307,2019,Navsari,25,1904607,953439,951168,1308018,654789,653229,68.68
6308,2019,Nawada,39,1892017,947136,944881,942462,471793,470669,49.81
6309,2019,Nellore,22,1460959,731350,729609,1287036,644285,642751,88.1
6310,2019,New Delhi,4,1490147,745962,744185,920541,460819,459722,61.78
6311,2019,Nilgiris,19,1336480,669037,667443,1010719,505962,504757,75.63
6312,2019,Nizamabad,4,1445388,723556,721832,1062768,532018,530750,73.53
6313,2019,North East Delhi,2,1957707,980021,977686,1461475,731609,729866,74.65
6314,2019,North Goa,1,545009,272829,272180,428628,214570,214058,78.65
6315,2019,North West Delhi,5,2194425,1098521,1095904,1402962,702317,700645,63.93
6316,2019,Nowgong,10,1736245,869158,867087,1493475,747628,745847,86.02
6317,2019,Ongole,16,1410224,705953,704271,1342368,671984,670384,95.19
6318,2019,Osmanabad,40,1783129,892627,890502,1204730,603083,601647,67.56
6319,2019,Outer Manipur,2,918966,460031,458935,858029,429526,428503,93.37
6320,2019,Palakkad,8,1274734,638127,636607,1028249,514737,513512,80.66
6321,2019,Palamau,13,1800197,901172,899025,1209747,605595,604152,67.2
6322,2019,Palghar,22,1727531,864795,862736,1201941,601687,600254,69.58
6323,2019,Pali,15,2105101,1053805,1051296,1359799,680710,679089,64.6
6324,2019,Panchmahal,18,1696054,849038,847016,1083676,542484,541192,63.89
6325,2019,Parbhani,17,1902298,952283,950015,1252782,627138,625644,65.86
6326,2019,Paschim Champaran,2,1606271,804093,802178,1012936,507072,505864,63.06
6327,2019,Paschim Champaran,2,1909112,955694,953418,1077749,539517,538232,56.45
6328,2019,Pataliputra,31,1689822,845918,843904,1126256,563799,562457,66.65
6329,2019,Patan,3,1332683,667136,665547,1026553,513888,512665,77.03
6330,2019,Pathanamthitta,17,1691510,846763,844747,1177903,589654,588249,69.64
6331,2019,Patiala,13,2136800,1069674,1067126,982285,491728,490557,45.97
6332,2019,Patna Sahib,30,1368475,685053,683422,970051,485604,484447,70.89
6333,2019,Peddapalle,2,1376502,689072,687430,1102767,552041,550726,80.11
6334,2019,Perambalur,25,1950247,976286,973961,978236,489701,488535,50.16
6335,2019,Phulpur,51,1730628,866346,864282,1186589,594002,592587,68.56
6336,2019,Pilibhit,26,1716498,859272,857226,1081875,541582,540293,63.03
6337,2019,Pollachi,21,1265341,633425,631916,1017265,509239,508026,80.39
6338,2019,Ponnani,7,1626015,813977,812038,949947,475540,474407,58.42
6339,2019,Porbandar,11,1670655,836323,834332,914665,457878,456787,54.75
6340,2019,Pratapgarh,39,969845,485501,484344,790760,395851,394909,81.53
6341,2019,Puducherry,1,1997594,999988,997606,1035236,518235,517001,51.82
6342,2019,Pune,34,1500546,751168,749378,1135620,568487,567133,75.68
6343,2019,Puri,17,2055471,1028961,1026510,1153940,577658,576282,56.14
6344,2019,Purnia,12,1761215,881657,879558,1355236,678426,676810,76.95
6345,2019,Purulia,35,1631187,816566,814621,999400,500296,499104,61.27
6346,2019,Purvi Champaran,3,1628549,815245,813304,958556,479849,478707,58.86
6347,2019,Rae Bareli,36,1896652,949457,947195,1124385,562863,561522,59.28
6348,2019,Raichur,6,1598012,799959,798053,1025467,513345,512122,64.17
6349,2019,Raigad,32,1531944,766885,765059,1277109,639316,637793,83.37
6350,2019,Raiganj,5,1714355,858199,856156,1350124,675867,674257,78.75
6351,2019,Raigarh,2,2046014,1024227,1021787,1396250,698957,697293,68.24
6352,2019,Raipur,8,1382260,691954,690306,1250427,625959,624468,90.46
6353,2019,Rajahmundry,8,1406762,704220,702542,1224354,612907,611447,87.03
6354,2019,Rajampet,24,1649452,825709,823743,1260329,630916,629413,76.41
6355,2019,Rajgarh,20,1839420,920807,918613,1195271,598348,596923,64.98
6356,2019,Rajkot,10,1422969,712333,710636,1047657,524453,523204,73.62
6357,2019,Rajmahal,1,1688647,845330,843317,1307033,654296,652737,77.4
6358,2019,Rajnandgaon,6,1863749,932986,930763,1239845,620662,619183,66.52
6359,2019,Rajsamand,22,1553058,777455,775603,1066146,533709,532437,68.65
6360,2019,Ramanathapuram,35,1658551,830264,828287,1060921,531093,529828,63.97
6361,2019,Rampur,7,1818912,910540,908372,1196744,599085,597659,65.79
6362,2019,Ramtek,9,1974979,988667,986312,1484035,742902,741133,75.14
6363,2019,Ranaghat,13,1827355,914767,912588,1235441,618457,616984,67.61
6364,2019,Ranchi,8,1802722,902436,900286,1400509,701089,699420,77.69
6365,2019,Ratlam,24,1393965,697813,696152,901102,451088,450014,64.64
6366,2019,Ratnagiri - Si,46,1707838,854937,852901,1092971,547137,545834,64.0
6367,2019,Raver,4,1628121,815031,813090,1013251,507230,506021,62.23
6368,2019,Rewa,10,1672073,837033,835040,988287,494733,493554,59.11
6369,2019,Robertsganj,80,1638605,820279,818326,1220571,611013,609558,74.49
6370,2019,Rohtak,7,1695262,848642,846620,1218354,609903,608451,71.87
6371,2019,Sabarkantha,5,1550731,776290,774441,1037175,519206,517969,66.88
6372,2019,Sagar,5,1677662,839831,837831,1231746,616607,615139,73.42
6373,2019,Saharanpur,1,1580013,790948,789065,1255459,628478,626981,79.46
6374,2019,Salem,15,1652927,827449,825478,921066,461082,459984,55.72
6375,2019,Salempur,71,1655671,828822,826849,1019025,510120,508905,61.55
6376,2019,Samastipur,23,1399694,700681,699013,1124455,562898,561557,80.34
6377,2019,Sambalpur,3,1782261,892193,890068,1183469,592440,591029,66.4
6378,2019,Sambhal,8,1424936,713317,711619,1189958,595688,594270,83.51
6379,2019,Sangli,44,1501950,751870,750080,1105888,553603,552285,73.63
6380,2019,Sangrur,12,1935219,968763,966456,1063390,532329,531061,54.95
6381,2019,Sant Kabir Nag,62,1655736,828855,826881,941656,471389,470267,56.87
6382,2019,Saran,20,1617451,809690,807761,1280689,641108,639581,79.18
6383,2019,Sarguja,1,1771935,887024,884911,974749,487956,486793,55.01
6384,2019,Sasaram,34,1753567,877829,875738,1115434,558382,557052,63.61
6385,2019,Satara,45,1533662,767745,765917,1113656,557492,556164,72.61
6386,2019,Satna,9,1890049,946151,943898,915106,458099,457007,48.42
6387,2019,Secundrabad,8,1626916,814428,812488,1237858,619667,618191,76.09
6388,2019,Shahdol,12,2013411,1007906,1005505,1186157,593786,592371,58.91
6389,2019,Shahjahanpur,27,1660635,831307,829328,1004559,502878,501681,60.49
6390,2019,Sheohar,4,1154272,577824,576448,784190,392562,391628,67.94
6391,2019,Shillong,1,1153363,577369,575994,913608,457349,456259,79.21
6392,2019,Shimla,4,1640421,821188,819233,1283577,642554,641023,78.25
6393,2019,Shimoga,14,1524878,763348,761530,1029362,515295,514067,67.5
6394,2019,Shirdi,38,2045438,1023938,1021500,1293117,647329,645788,63.22
6395,2019,Shirur,36,1868891,935560,933331,997007,499098,497909,53.35
6396,2019,Shrawasti,58,1822205,912189,910016,1282705,642117,640588,70.39
6397,2019,Sidhi,11,1977129,989743,987386,1326969,664276,662693,67.12
6398,2019,Sikar,5,410317,205403,204914,351746,176083,175663,85.73
6399,2019,Sikkim,1,1002420,501808,500612,949696,475414,474282,94.74
6400,2019,Silchar,2,1230774,616121,614653,879329,440189,439140,71.45
6401,2019,Singhbhum,10,1740188,871131,869057,1369486,685559,683927,78.7
6402,2019,Sirsa,3,1738001,870037,867964,1038849,520044,518805,59.77
6403,2019,Sitamarhi,5,1653132,827551,825581,1064521,532895,531626,64.39
6404,2019,Sitapur,30,1529700,765762,763938,1084468,542880,541588,70.89
6405,2019,Sivaganga,31,1780670,891397,889273,984810,492992,491818,55.31
6406,2019,Siwan,18,1747242,874663,872579,1084514,542904,541610,62.07
6407,2019,Solapur,42,1493894,747838,746056,1129532,565439,564093,75.61
6408,2019,Sonipat,6,1752741,877415,875326,1214222,607835,606387,69.28
6409,2019,South Delhi,7,572200,286441,285759,424575,212541,212034,74.2
6410,2019,South Goa,2,1983013,992689,990324,1401705,701688,700017,70.69
6411,2019,Srerampur,27,1410763,706222,704541,1157329,579354,577975,82.04
6412,2019,Srikakulam,2,1205233,603335,601898,186832,93527,93305,15.5
6413,2019,Srinagar,2,2176499,1089547,1086952,1406782,704230,702552,64.64
6414,2019,Sriperumbudur,5,1739538,870806,868732,1000316,500754,499562,57.5
6415,2019,Sultanpur,38,1508886,755342,753544,1100129,550720,549409,72.91
6416,2019,Sundargarh,2,1680576,841290,839286,1110805,556065,554740,66.1
6417,2019,Supaul,8,1606425,804170,802255,1068412,534843,533569,66.51
